"d","t","travelers","CumulativeT"
"2","2018-09-18 08:28:36","2","14287"
"2","2018-09-18 08:28:38","6","14293"
"2","2018-09-18 08:28:39","2","14295"
"2","2018-09-18 08:28:40","1","14296"
"2","2018-09-18 08:28:41","3","14299"
"2","2018-09-18 08:28:42","4","14303"
"2","2018-09-18 08:28:44","2","14305"
"2","2018-09-18 08:28:45","5","14310"
"2","2018-09-18 08:28:46","2","14312"
"2","2018-09-18 08:28:47","1","14313"
"2","2018-09-18 08:28:49","1","14314"
"2","2018-09-18 08:28:51","1","14315"
"2","2018-09-18 08:28:52","3","14318"
"2","2018-09-18 08:28:53","7","14325"
"2","2018-09-18 08:28:54","3","14328"
"2","2018-09-18 08:28:56","2","14330"
"2","2018-09-18 08:28:57","1","14331"
"2","2018-09-18 08:28:58","3","14334"
"2","2018-09-18 08:28:59","1","14335"
"2","2018-09-18 08:29:00","1","14336"
"2","2018-09-18 08:29:03","3","14339"
"2","2018-09-18 08:29:04","2","14341"
"2","2018-09-18 08:29:05","4","14345"
"2","2018-09-18 08:29:06","5","14350"
"2","2018-09-18 08:29:07","4","14354"
"2","2018-09-18 08:29:08","7","14361"
"2","2018-09-18 08:29:10","3","14364"
"2","2018-09-18 08:29:11","1","14365"
"2","2018-09-18 08:29:12","1","14366"
"2","2018-09-18 08:29:13","1","14367"
"2","2018-09-18 08:29:14","4","14371"
"2","2018-09-18 08:29:15","1","14372"
"2","2018-09-18 08:29:16","2","14374"
"2","2018-09-18 08:29:17","3","14377"
"2","2018-09-18 08:29:18","2","14379"
"2","2018-09-18 08:29:19","1","14380"
"2","2018-09-18 08:29:20","3","14383"
"2","2018-09-18 08:29:21","2","14385"
"2","2018-09-18 08:29:23","3","14388"
"2","2018-09-18 08:29:25","1","14389"
"2","2018-09-18 08:29:27","1","14390"
"2","2018-09-18 08:29:30","1","14391"
"2","2018-09-18 08:29:31","2","14393"
"2","2018-09-18 08:29:33","2","14395"
"2","2018-09-18 08:29:34","1","14396"
"2","2018-09-18 08:29:35","4","14400"
"2","2018-09-18 08:29:36","2","14402"
"2","2018-09-18 08:29:37","1","14403"
"2","2018-09-18 08:29:38","1","14404"
"2","2018-09-18 08:29:39","2","14406"
"2","2018-09-18 08:29:40","4","14410"
"2","2018-09-18 08:29:41","3","14413"
"2","2018-09-18 08:29:42","1","14414"
"2","2018-09-18 08:29:43","4","14418"
"2","2018-09-18 08:29:44","1","14419"
"2","2018-09-18 08:29:45","4","14423"
"2","2018-09-18 08:29:46","1","14424"
"2","2018-09-18 08:29:47","4","14428"
"2","2018-09-18 08:29:48","1","14429"
"2","2018-09-18 08:29:49","4","14433"
"2","2018-09-18 08:29:50","3","14436"
"2","2018-09-18 08:29:51","3","14439"
"2","2018-09-18 08:29:52","2","14441"
"2","2018-09-18 08:29:53","2","14443"
"2","2018-09-18 08:29:54","6","14449"
"2","2018-09-18 08:29:55","3","14452"
"2","2018-09-18 08:29:56","3","14455"
"2","2018-09-18 08:29:57","2","14457"
"2","2018-09-18 08:29:58","1","14458"
"2","2018-09-18 08:29:59","1","14459"
"2","2018-09-18 08:30:01","2","14461"
"2","2018-09-18 08:30:02","3","14464"
"2","2018-09-18 08:30:03","2","14466"
"2","2018-09-18 08:30:04","3","14469"
"2","2018-09-18 08:30:06","2","14471"
"2","2018-09-18 08:30:07","3","14474"
"2","2018-09-18 08:30:09","3","14477"
"2","2018-09-18 08:30:10","2","14479"
"2","2018-09-18 08:30:11","2","14481"
"2","2018-09-18 08:30:12","2","14483"
"2","2018-09-18 08:30:13","1","14484"
"2","2018-09-18 08:30:14","2","14486"
"2","2018-09-18 08:30:15","1","14487"
"2","2018-09-18 08:30:16","2","14489"
"2","2018-09-18 08:30:17","3","14492"
"2","2018-09-18 08:30:18","5","14497"
"2","2018-09-18 08:30:20","3","14500"
"2","2018-09-18 08:30:21","2","14502"
"2","2018-09-18 08:30:22","1","14503"
"2","2018-09-18 08:30:23","1","14504"
"2","2018-09-18 08:30:24","1","14505"
"2","2018-09-18 08:30:25","1","14506"
"2","2018-09-18 08:30:26","4","14510"
"2","2018-09-18 08:30:28","1","14511"
"2","2018-09-18 08:30:29","2","14513"
"2","2018-09-18 08:30:30","2","14515"
"2","2018-09-18 08:30:32","4","14519"
"2","2018-09-18 08:30:33","2","14521"
"2","2018-09-18 08:30:34","5","14526"
"2","2018-09-18 08:30:35","1","14527"
"2","2018-09-18 08:30:36","1","14528"
"2","2018-09-18 08:30:37","3","14531"
"2","2018-09-18 08:30:38","1","14532"
"2","2018-09-18 08:30:40","3","14535"
"2","2018-09-18 08:30:41","4","14539"
"2","2018-09-18 08:30:43","4","14543"
"2","2018-09-18 08:30:44","1","14544"
"2","2018-09-18 08:30:45","2","14546"
"2","2018-09-18 08:30:46","5","14551"
"2","2018-09-18 08:30:47","4","14555"
"2","2018-09-18 08:30:48","4","14559"
"2","2018-09-18 08:30:51","3","14562"
"2","2018-09-18 08:30:52","5","14567"
"2","2018-09-18 08:30:53","2","14569"
"2","2018-09-18 08:30:54","2","14571"
"2","2018-09-18 08:30:55","3","14574"
"2","2018-09-18 08:30:57","1","14575"
"2","2018-09-18 08:30:59","2","14577"
"2","2018-09-18 08:31:01","2","14579"
"2","2018-09-18 08:31:02","3","14582"
"2","2018-09-18 08:31:03","1","14583"
"2","2018-09-18 08:31:04","3","14586"
"2","2018-09-18 08:31:05","3","14589"
"2","2018-09-18 08:31:06","1","14590"
"2","2018-09-18 08:31:07","3","14593"
"2","2018-09-18 08:31:08","1","14594"
"2","2018-09-18 08:31:09","2","14596"
"2","2018-09-18 08:31:10","5","14601"
"2","2018-09-18 08:31:12","2","14603"
"2","2018-09-18 08:31:13","2","14605"
"2","2018-09-18 08:31:14","1","14606"
"2","2018-09-18 08:31:15","1","14607"
"2","2018-09-18 08:31:17","2","14609"
"2","2018-09-18 08:31:18","2","14611"
"2","2018-09-18 08:31:19","3","14614"
"2","2018-09-18 08:31:22","2","14616"
"2","2018-09-18 08:31:23","2","14618"
"2","2018-09-18 08:31:24","2","14620"
"2","2018-09-18 08:31:25","2","14622"
"2","2018-09-18 08:31:26","1","14623"
"2","2018-09-18 08:31:28","2","14625"
"2","2018-09-18 08:31:29","4","14629"
"2","2018-09-18 08:31:30","2","14631"
"2","2018-09-18 08:31:31","2","14633"
"2","2018-09-18 08:31:33","2","14635"
"2","2018-09-18 08:31:34","2","14637"
"2","2018-09-18 08:31:37","3","14640"
"2","2018-09-18 08:31:38","2","14642"
"2","2018-09-18 08:31:39","1","14643"
"2","2018-09-18 08:31:41","1","14644"
"2","2018-09-18 08:31:42","2","14646"
"2","2018-09-18 08:31:43","1","14647"
"2","2018-09-18 08:31:44","4","14651"
"2","2018-09-18 08:31:45","1","14652"
"2","2018-09-18 08:31:46","2","14654"
"2","2018-09-18 08:31:47","5","14659"
"2","2018-09-18 08:31:48","1","14660"
"2","2018-09-18 08:31:49","6","14666"
"2","2018-09-18 08:31:50","2","14668"
"2","2018-09-18 08:31:52","1","14669"
"2","2018-09-18 08:31:53","1","14670"
"2","2018-09-18 08:31:54","3","14673"
"2","2018-09-18 08:31:55","3","14676"
"2","2018-09-18 08:31:56","2","14678"
"2","2018-09-18 08:31:57","3","14681"
"2","2018-09-18 08:31:58","1","14682"
"2","2018-09-18 08:31:59","1","14683"
"2","2018-09-18 08:32:00","2","14685"
"2","2018-09-18 08:32:02","1","14686"
"2","2018-09-18 08:32:03","2","14688"
"2","2018-09-18 08:32:04","1","14689"
"2","2018-09-18 08:32:05","2","14691"
"2","2018-09-18 08:32:08","2","14693"
"2","2018-09-18 08:32:09","1","14694"
"2","2018-09-18 08:32:11","2","14696"
"2","2018-09-18 08:32:12","1","14697"
"2","2018-09-18 08:32:13","2","14699"
"2","2018-09-18 08:32:14","2","14701"
"2","2018-09-18 08:32:15","2","14703"
"2","2018-09-18 08:32:16","1","14704"
"2","2018-09-18 08:32:18","1","14705"
"2","2018-09-18 08:32:19","1","14706"
"2","2018-09-18 08:32:21","2","14708"
"2","2018-09-18 08:32:23","1","14709"
"2","2018-09-18 08:32:26","1","14710"
"2","2018-09-18 08:32:27","4","14714"
"2","2018-09-18 08:32:28","2","14716"
"2","2018-09-18 08:32:29","1","14717"
"2","2018-09-18 08:32:31","3","14720"
"2","2018-09-18 08:32:32","1","14721"
"2","2018-09-18 08:32:33","2","14723"
"2","2018-09-18 08:32:34","3","14726"
"2","2018-09-18 08:32:35","2","14728"
"2","2018-09-18 08:32:36","4","14732"
"2","2018-09-18 08:32:37","2","14734"
"2","2018-09-18 08:32:39","3","14737"
"2","2018-09-18 08:32:40","1","14738"
"2","2018-09-18 08:32:41","2","14740"
"2","2018-09-18 08:32:42","1","14741"
"2","2018-09-18 08:32:43","2","14743"
"2","2018-09-18 08:32:44","2","14745"
"2","2018-09-18 08:32:45","2","14747"
"2","2018-09-18 08:32:46","1","14748"
"2","2018-09-18 08:32:47","3","14751"
"2","2018-09-18 08:32:48","5","14756"
"2","2018-09-18 08:32:49","1","14757"
"2","2018-09-18 08:32:50","1","14758"
"2","2018-09-18 08:32:51","2","14760"
"2","2018-09-18 08:32:52","1","14761"
"2","2018-09-18 08:32:53","3","14764"
"2","2018-09-18 08:32:54","3","14767"
"2","2018-09-18 08:32:56","3","14770"
"2","2018-09-18 08:32:57","2","14772"
"2","2018-09-18 08:32:58","2","14774"
"2","2018-09-18 08:32:59","5","14779"
"2","2018-09-18 08:33:00","1","14780"
"2","2018-09-18 08:33:03","2","14782"
"2","2018-09-18 08:33:06","1","14783"
"2","2018-09-18 08:33:07","1","14784"
"2","2018-09-18 08:33:08","2","14786"
"2","2018-09-18 08:33:09","3","14789"
"2","2018-09-18 08:33:10","5","14794"
"2","2018-09-18 08:33:12","1","14795"
"2","2018-09-18 08:33:13","1","14796"
"2","2018-09-18 08:33:14","2","14798"
"2","2018-09-18 08:33:15","3","14801"
"2","2018-09-18 08:33:16","2","14803"
"2","2018-09-18 08:33:17","4","14807"
"2","2018-09-18 08:33:18","3","14810"
"2","2018-09-18 08:33:19","1","14811"
"2","2018-09-18 08:33:20","3","14814"
"2","2018-09-18 08:33:21","3","14817"
"2","2018-09-18 08:33:22","2","14819"
"2","2018-09-18 08:33:23","4","14823"
"2","2018-09-18 08:33:24","1","14824"
"2","2018-09-18 08:33:25","3","14827"
"2","2018-09-18 08:33:26","1","14828"
"2","2018-09-18 08:33:27","2","14830"
"2","2018-09-18 08:33:28","4","14834"
"2","2018-09-18 08:33:29","4","14838"
"2","2018-09-18 08:33:30","2","14840"
"2","2018-09-18 08:33:31","2","14842"
"2","2018-09-18 08:33:32","2","14844"
"2","2018-09-18 08:33:33","3","14847"
"2","2018-09-18 08:33:34","2","14849"
"2","2018-09-18 08:33:35","3","14852"
"2","2018-09-18 08:33:36","1","14853"
"2","2018-09-18 08:33:37","2","14855"
"2","2018-09-18 08:33:38","2","14857"
"2","2018-09-18 08:33:39","2","14859"
"2","2018-09-18 08:33:40","3","14862"
"2","2018-09-18 08:33:41","1","14863"
"2","2018-09-18 08:33:43","2","14865"
"2","2018-09-18 08:33:44","5","14870"
"2","2018-09-18 08:33:45","1","14871"
"2","2018-09-18 08:33:46","3","14874"
"2","2018-09-18 08:33:47","3","14877"
"2","2018-09-18 08:33:48","3","14880"
"2","2018-09-18 08:33:49","2","14882"
"2","2018-09-18 08:33:50","1","14883"
"2","2018-09-18 08:33:51","1","14884"
"2","2018-09-18 08:33:52","1","14885"
"2","2018-09-18 08:33:53","4","14889"
"2","2018-09-18 08:33:55","3","14892"
"2","2018-09-18 08:33:56","1","14893"
"2","2018-09-18 08:33:57","1","14894"
"2","2018-09-18 08:33:59","1","14895"
"2","2018-09-18 08:34:00","2","14897"
"2","2018-09-18 08:34:01","3","14900"
"2","2018-09-18 08:34:02","2","14902"
"2","2018-09-18 08:34:04","1","14903"
"2","2018-09-18 08:34:05","3","14906"
"2","2018-09-18 08:34:06","1","14907"
"2","2018-09-18 08:34:07","3","14910"
"2","2018-09-18 08:34:09","3","14913"
"2","2018-09-18 08:34:11","2","14915"
"2","2018-09-18 08:34:12","2","14917"
"2","2018-09-18 08:34:13","1","14918"
"2","2018-09-18 08:34:15","1","14919"
"2","2018-09-18 08:34:18","1","14920"
"2","2018-09-18 08:34:19","1","14921"
"2","2018-09-18 08:34:20","4","14925"
"2","2018-09-18 08:34:21","1","14926"
"2","2018-09-18 08:34:22","1","14927"
"2","2018-09-18 08:34:24","2","14929"
"2","2018-09-18 08:34:27","1","14930"
"2","2018-09-18 08:34:28","1","14931"
"2","2018-09-18 08:34:29","3","14934"
"2","2018-09-18 08:34:30","3","14937"
"2","2018-09-18 08:34:33","6","14943"
"2","2018-09-18 08:34:34","1","14944"
"2","2018-09-18 08:34:35","3","14947"
"2","2018-09-18 08:34:36","1","14948"
"2","2018-09-18 08:34:38","1","14949"
"2","2018-09-18 08:34:39","2","14951"
"2","2018-09-18 08:34:41","1","14952"
"2","2018-09-18 08:34:42","1","14953"
"2","2018-09-18 08:34:44","1","14954"
"2","2018-09-18 08:34:45","2","14956"
"2","2018-09-18 08:34:47","3","14959"
"2","2018-09-18 08:34:49","6","14965"
"2","2018-09-18 08:34:50","3","14968"
"2","2018-09-18 08:34:51","1","14969"
"2","2018-09-18 08:34:52","3","14972"
"2","2018-09-18 08:34:53","1","14973"
"2","2018-09-18 08:34:55","3","14976"
"2","2018-09-18 08:34:56","1","14977"
"2","2018-09-18 08:34:57","4","14981"
"2","2018-09-18 08:34:58","1","14982"
"2","2018-09-18 08:35:00","1","14983"
"2","2018-09-18 08:35:01","1","14984"
"2","2018-09-18 08:35:02","6","14990"
"2","2018-09-18 08:35:03","1","14991"
"2","2018-09-18 08:35:06","1","14992"
"2","2018-09-18 08:35:07","2","14994"
"2","2018-09-18 08:35:08","1","14995"
"2","2018-09-18 08:35:09","1","14996"
"2","2018-09-18 08:35:10","2","14998"
"2","2018-09-18 08:35:11","2","15000"
"2","2018-09-18 08:35:12","1","15001"
"2","2018-09-18 08:35:13","2","15003"
"2","2018-09-18 08:35:14","4","15007"
"2","2018-09-18 08:35:15","4","15011"
"2","2018-09-18 08:35:16","1","15012"
"2","2018-09-18 08:35:17","1","15013"
"2","2018-09-18 08:35:19","2","15015"
"2","2018-09-18 08:35:20","2","15017"
"2","2018-09-18 08:35:21","1","15018"
"2","2018-09-18 08:35:22","2","15020"
"2","2018-09-18 08:35:23","4","15024"
"2","2018-09-18 08:35:24","2","15026"
"2","2018-09-18 08:35:25","2","15028"
"2","2018-09-18 08:35:26","1","15029"
"2","2018-09-18 08:35:27","2","15031"
"2","2018-09-18 08:35:28","4","15035"
"2","2018-09-18 08:35:29","1","15036"
"2","2018-09-18 08:35:30","2","15038"
"2","2018-09-18 08:35:31","3","15041"
"2","2018-09-18 08:35:33","2","15043"
"2","2018-09-18 08:35:34","5","15048"
"2","2018-09-18 08:35:35","3","15051"
"2","2018-09-18 08:35:36","1","15052"
"2","2018-09-18 08:35:37","1","15053"
"2","2018-09-18 08:35:38","1","15054"
"2","2018-09-18 08:35:39","2","15056"
"2","2018-09-18 08:35:41","2","15058"
"2","2018-09-18 08:35:42","1","15059"
"2","2018-09-18 08:35:43","2","15061"
"2","2018-09-18 08:35:44","3","15064"
"2","2018-09-18 08:35:45","2","15066"
"2","2018-09-18 08:35:46","4","15070"
"2","2018-09-18 08:35:47","2","15072"
"2","2018-09-18 08:35:48","3","15075"
"2","2018-09-18 08:35:49","6","15081"
"2","2018-09-18 08:35:50","1","15082"
"2","2018-09-18 08:35:52","3","15085"
"2","2018-09-18 08:35:53","1","15086"
"2","2018-09-18 08:35:54","2","15088"
"2","2018-09-18 08:35:55","1","15089"
"2","2018-09-18 08:35:58","2","15091"
"2","2018-09-18 08:35:59","3","15094"
"2","2018-09-18 08:36:00","1","15095"
"2","2018-09-18 08:36:01","1","15096"
"2","2018-09-18 08:36:02","2","15098"
"2","2018-09-18 08:36:03","1","15099"
"2","2018-09-18 08:36:04","2","15101"
"2","2018-09-18 08:36:05","2","15103"
"2","2018-09-18 08:36:06","1","15104"
"2","2018-09-18 08:36:07","1","15105"
"2","2018-09-18 08:36:08","2","15107"
"2","2018-09-18 08:36:09","2","15109"
"2","2018-09-18 08:36:10","2","15111"
"2","2018-09-18 08:36:11","3","15114"
"2","2018-09-18 08:36:13","3","15117"
"2","2018-09-18 08:36:14","2","15119"
"2","2018-09-18 08:36:15","3","15122"
"2","2018-09-18 08:36:17","2","15124"
"2","2018-09-18 08:36:18","3","15127"
"2","2018-09-18 08:36:19","1","15128"
"2","2018-09-18 08:36:22","2","15130"
"2","2018-09-18 08:36:24","1","15131"
"2","2018-09-18 08:36:25","2","15133"
"2","2018-09-18 08:36:26","1","15134"
"2","2018-09-18 08:36:27","3","15137"
"2","2018-09-18 08:36:28","1","15138"
"2","2018-09-18 08:36:29","3","15141"
"2","2018-09-18 08:36:30","1","15142"
"2","2018-09-18 08:36:31","1","15143"
"2","2018-09-18 08:36:32","3","15146"
"2","2018-09-18 08:36:33","1","15147"
"2","2018-09-18 08:36:34","1","15148"
"2","2018-09-18 08:36:35","1","15149"
"2","2018-09-18 08:36:36","2","15151"
"2","2018-09-18 08:36:37","2","15153"
"2","2018-09-18 08:36:38","1","15154"
"2","2018-09-18 08:36:40","4","15158"
"2","2018-09-18 08:36:42","4","15162"
"2","2018-09-18 08:36:43","1","15163"
"2","2018-09-18 08:36:44","1","15164"
"2","2018-09-18 08:36:45","2","15166"
"2","2018-09-18 08:36:46","1","15167"
"2","2018-09-18 08:36:47","1","15168"
"2","2018-09-18 08:36:48","1","15169"
"2","2018-09-18 08:36:49","1","15170"
"2","2018-09-18 08:36:50","2","15172"
"2","2018-09-18 08:36:52","3","15175"
"2","2018-09-18 08:36:54","1","15176"
"2","2018-09-18 08:36:56","6","15182"
"2","2018-09-18 08:36:57","2","15184"
"2","2018-09-18 08:36:58","2","15186"
"2","2018-09-18 08:36:59","1","15187"
"2","2018-09-18 08:37:00","1","15188"
"2","2018-09-18 08:37:01","1","15189"
"2","2018-09-18 08:37:02","4","15193"
"2","2018-09-18 08:37:03","2","15195"
"2","2018-09-18 08:37:04","2","15197"
"2","2018-09-18 08:37:06","1","15198"
"2","2018-09-18 08:37:07","5","15203"
"2","2018-09-18 08:37:08","1","15204"
"2","2018-09-18 08:37:09","3","15207"
"2","2018-09-18 08:37:10","1","15208"
"2","2018-09-18 08:37:11","2","15210"
"2","2018-09-18 08:37:12","1","15211"
"2","2018-09-18 08:37:13","3","15214"
"2","2018-09-18 08:37:14","1","15215"
"2","2018-09-18 08:37:15","3","15218"
"2","2018-09-18 08:37:16","2","15220"
"2","2018-09-18 08:37:17","4","15224"
"2","2018-09-18 08:37:18","1","15225"
"2","2018-09-18 08:37:19","2","15227"
"2","2018-09-18 08:37:20","1","15228"
"2","2018-09-18 08:37:21","1","15229"
"2","2018-09-18 08:37:23","1","15230"
"2","2018-09-18 08:37:24","2","15232"
"2","2018-09-18 08:37:26","2","15234"
"2","2018-09-18 08:37:27","3","15237"
"2","2018-09-18 08:37:28","1","15238"
"2","2018-09-18 08:37:29","3","15241"
"2","2018-09-18 08:37:30","2","15243"
"2","2018-09-18 08:37:31","2","15245"
"2","2018-09-18 08:37:32","2","15247"
"2","2018-09-18 08:37:33","2","15249"
"2","2018-09-18 08:37:34","1","15250"
"2","2018-09-18 08:37:35","1","15251"
"2","2018-09-18 08:37:37","1","15252"
"2","2018-09-18 08:37:38","2","15254"
"2","2018-09-18 08:37:39","1","15255"
"2","2018-09-18 08:37:40","1","15256"
"2","2018-09-18 08:37:41","1","15257"
"2","2018-09-18 08:37:43","2","15259"
"2","2018-09-18 08:37:44","4","15263"
"2","2018-09-18 08:37:45","3","15266"
"2","2018-09-18 08:37:46","2","15268"
"2","2018-09-18 08:37:47","3","15271"
"2","2018-09-18 08:37:49","4","15275"
"2","2018-09-18 08:37:50","3","15278"
"2","2018-09-18 08:37:51","2","15280"
"2","2018-09-18 08:37:52","1","15281"
"2","2018-09-18 08:37:54","4","15285"
"2","2018-09-18 08:37:55","1","15286"
"2","2018-09-18 08:37:56","1","15287"
"2","2018-09-18 08:37:57","4","15291"
"2","2018-09-18 08:37:58","1","15292"
"2","2018-09-18 08:37:59","1","15293"
"2","2018-09-18 08:38:00","2","15295"
"2","2018-09-18 08:38:01","2","15297"
"2","2018-09-18 08:38:02","2","15299"
"2","2018-09-18 08:38:03","4","15303"
"2","2018-09-18 08:38:04","1","15304"
"2","2018-09-18 08:38:05","2","15306"
"2","2018-09-18 08:38:06","2","15308"
"2","2018-09-18 08:38:07","7","15315"
"2","2018-09-18 08:38:08","1","15316"
"2","2018-09-18 08:38:09","3","15319"
"2","2018-09-18 08:38:10","2","15321"
"2","2018-09-18 08:38:11","1","15322"
"2","2018-09-18 08:38:13","2","15324"
"2","2018-09-18 08:38:14","1","15325"
"2","2018-09-18 08:38:15","1","15326"
"2","2018-09-18 08:38:16","1","15327"
"2","2018-09-18 08:38:17","2","15329"
"2","2018-09-18 08:38:18","2","15331"
"2","2018-09-18 08:38:19","1","15332"
"2","2018-09-18 08:38:21","3","15335"
"2","2018-09-18 08:38:22","2","15337"
"2","2018-09-18 08:38:23","1","15338"
"2","2018-09-18 08:38:24","2","15340"
"2","2018-09-18 08:38:25","4","15344"
"2","2018-09-18 08:38:26","3","15347"
"2","2018-09-18 08:38:28","1","15348"
"2","2018-09-18 08:38:29","2","15350"
"2","2018-09-18 08:38:30","2","15352"
"2","2018-09-18 08:38:32","1","15353"
"2","2018-09-18 08:38:33","2","15355"
"2","2018-09-18 08:38:34","1","15356"
"2","2018-09-18 08:38:35","2","15358"
"2","2018-09-18 08:38:36","3","15361"
"2","2018-09-18 08:38:37","1","15362"
"2","2018-09-18 08:38:38","4","15366"
"2","2018-09-18 08:38:39","2","15368"
"2","2018-09-18 08:38:40","2","15370"
"2","2018-09-18 08:38:41","3","15373"
"2","2018-09-18 08:38:42","1","15374"
"2","2018-09-18 08:38:43","1","15375"
"2","2018-09-18 08:38:44","1","15376"
"2","2018-09-18 08:38:45","1","15377"
"2","2018-09-18 08:38:46","1","15378"
"2","2018-09-18 08:38:47","5","15383"
"2","2018-09-18 08:38:48","1","15384"
"2","2018-09-18 08:38:49","2","15386"
"2","2018-09-18 08:38:50","3","15389"
"2","2018-09-18 08:38:51","2","15391"
"2","2018-09-18 08:38:52","1","15392"
"2","2018-09-18 08:38:53","3","15395"
"2","2018-09-18 08:38:55","2","15397"
"2","2018-09-18 08:38:57","2","15399"
"2","2018-09-18 08:38:58","1","15400"
"2","2018-09-18 08:38:59","2","15402"
"2","2018-09-18 08:39:00","2","15404"
"2","2018-09-18 08:39:01","2","15406"
"2","2018-09-18 08:39:02","3","15409"
"2","2018-09-18 08:39:05","2","15411"
"2","2018-09-18 08:39:06","1","15412"
"2","2018-09-18 08:39:07","1","15413"
"2","2018-09-18 08:39:08","1","15414"
"2","2018-09-18 08:39:09","1","15415"
"2","2018-09-18 08:39:10","2","15417"
"2","2018-09-18 08:39:12","2","15419"
"2","2018-09-18 08:39:13","2","15421"
"2","2018-09-18 08:39:14","1","15422"
"2","2018-09-18 08:39:15","2","15424"
"2","2018-09-18 08:39:18","1","15425"
"2","2018-09-18 08:39:19","3","15428"
"2","2018-09-18 08:39:20","2","15430"
"2","2018-09-18 08:39:22","3","15433"
"2","2018-09-18 08:39:23","1","15434"
"2","2018-09-18 08:39:24","3","15437"
"2","2018-09-18 08:39:25","2","15439"
"2","2018-09-18 08:39:26","1","15440"
"2","2018-09-18 08:39:27","3","15443"
"2","2018-09-18 08:39:28","1","15444"
"2","2018-09-18 08:39:29","2","15446"
"2","2018-09-18 08:39:30","3","15449"
"2","2018-09-18 08:39:31","4","15453"
"2","2018-09-18 08:39:32","1","15454"
"2","2018-09-18 08:39:33","2","15456"
"2","2018-09-18 08:39:34","2","15458"
"2","2018-09-18 08:39:35","2","15460"
"2","2018-09-18 08:39:36","1","15461"
"2","2018-09-18 08:39:37","3","15464"
"2","2018-09-18 08:39:38","1","15465"
"2","2018-09-18 08:39:39","1","15466"
"2","2018-09-18 08:39:40","1","15467"
"2","2018-09-18 08:39:42","1","15468"
"2","2018-09-18 08:39:43","2","15470"
"2","2018-09-18 08:39:44","1","15471"
"2","2018-09-18 08:39:45","2","15473"
"2","2018-09-18 08:39:46","1","15474"
"2","2018-09-18 08:39:47","1","15475"
"2","2018-09-18 08:39:50","2","15477"
"2","2018-09-18 08:39:51","5","15482"
"2","2018-09-18 08:39:52","2","15484"
"2","2018-09-18 08:39:53","1","15485"
"2","2018-09-18 08:39:54","2","15487"
"2","2018-09-18 08:39:56","1","15488"
"2","2018-09-18 08:39:57","1","15489"
"2","2018-09-18 08:39:58","1","15490"
"2","2018-09-18 08:39:59","1","15491"
"2","2018-09-18 08:40:00","1","15492"
"2","2018-09-18 08:40:04","1","15493"
"2","2018-09-18 08:40:05","1","15494"
"2","2018-09-18 08:40:06","1","15495"
"2","2018-09-18 08:40:07","1","15496"
"2","2018-09-18 08:40:08","2","15498"
"2","2018-09-18 08:40:10","2","15500"
"2","2018-09-18 08:40:11","2","15502"
"2","2018-09-18 08:40:12","3","15505"
"2","2018-09-18 08:40:14","1","15506"
"2","2018-09-18 08:40:16","3","15509"
"2","2018-09-18 08:40:19","2","15511"
"2","2018-09-18 08:40:20","1","15512"
"2","2018-09-18 08:40:21","1","15513"
"2","2018-09-18 08:40:22","3","15516"
"2","2018-09-18 08:40:23","2","15518"
"2","2018-09-18 08:40:25","1","15519"
"2","2018-09-18 08:40:26","1","15520"
"2","2018-09-18 08:40:27","2","15522"
"2","2018-09-18 08:40:28","3","15525"
"2","2018-09-18 08:40:29","2","15527"
"2","2018-09-18 08:40:30","1","15528"
"2","2018-09-18 08:40:31","1","15529"
"2","2018-09-18 08:40:33","1","15530"
"2","2018-09-18 08:40:34","2","15532"
"2","2018-09-18 08:40:35","3","15535"
"2","2018-09-18 08:40:36","2","15537"
"2","2018-09-18 08:40:37","2","15539"
"2","2018-09-18 08:40:38","1","15540"
"2","2018-09-18 08:40:39","2","15542"
"2","2018-09-18 08:40:40","3","15545"
"2","2018-09-18 08:40:41","2","15547"
"2","2018-09-18 08:40:42","1","15548"
"2","2018-09-18 08:40:43","1","15549"
"2","2018-09-18 08:40:44","3","15552"
"2","2018-09-18 08:40:45","3","15555"
"2","2018-09-18 08:40:47","1","15556"
"2","2018-09-18 08:40:48","1","15557"
"2","2018-09-18 08:40:49","1","15558"
"2","2018-09-18 08:40:50","2","15560"
"2","2018-09-18 08:40:51","1","15561"
"2","2018-09-18 08:40:52","2","15563"
"2","2018-09-18 08:40:53","3","15566"
"2","2018-09-18 08:40:54","3","15569"
"2","2018-09-18 08:40:55","1","15570"
"2","2018-09-18 08:40:58","4","15574"
"2","2018-09-18 08:40:59","2","15576"
"2","2018-09-18 08:41:01","1","15577"
"2","2018-09-18 08:41:02","1","15578"
"2","2018-09-18 08:41:03","1","15579"
"2","2018-09-18 08:41:04","4","15583"
"2","2018-09-18 08:41:05","1","15584"
"2","2018-09-18 08:41:06","2","15586"
"2","2018-09-18 08:41:07","8","15594"
"2","2018-09-18 08:41:08","2","15596"
"2","2018-09-18 08:41:09","1","15597"
"2","2018-09-18 08:41:10","2","15599"
"2","2018-09-18 08:41:11","2","15601"
"2","2018-09-18 08:41:12","3","15604"
"2","2018-09-18 08:41:13","3","15607"
"2","2018-09-18 08:41:14","2","15609"
"2","2018-09-18 08:41:15","3","15612"
"2","2018-09-18 08:41:16","1","15613"
"2","2018-09-18 08:41:17","3","15616"
"2","2018-09-18 08:41:18","1","15617"
"2","2018-09-18 08:41:19","2","15619"
"2","2018-09-18 08:41:21","1","15620"
